Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	LNAPE(16:0/N-18:1)	-0.6713286713286714	0.016831456186893405
taurolithocholicacid-3-sulfate	LNAPE(18:1/N-17:0)	0.8881118881118882	1.1413359814618002e-4
taurolithocholicacid-3-sulfate	LNAPE(18:1/N-18:2)	-0.8321678321678323	7.854416778536104e-4
taurolithocholicacid-3-sulfate	LNAPE(20:4/N-18:2)	-0.7972027972027973	0.0019003677255282703
taurolithocholicacid-3-sulfate	LNAPE(16:1/N-16:0)	0.5454545454545455	0.06661188226688897
taurolithocholicacid-3-sulfate	LNAPE(16:0/N-16:0)	-0.6433566433566434	0.024003191200713644
taurolithocholicacid-3-sulfate	LPA(16:0)	-0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	LPC(22:2)	-0.8601398601398602	3.3166833912692063e-4
taurolithocholicacid-3-sulfate	LPC(0:0/22:5)	-0.6083916083916084	0.03580599705202927
taurolithocholicacid-3-sulfate	LPC(0:0/20:1)	-0.8251748251748252	9.513628555555071e-4
taurolithocholicacid-3-sulfate	LPC(0:0/22:1)	-0.6503496503496504	0.022034190932365274
taurolithocholicacid-3-sulfate	LPC(20:2/0:0)	0.6573426573426574	0.02018549850985406
taurolithocholicacid-3-sulfate	LPC(0:0/20:2)	-0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	LPC(24:1)	-0.7272727272727274	0.007355028857805126
taurolithocholicacid-3-sulfate	LPC(20:3)	-0.6293706293706295	0.028319671295760056
taurolithocholicacid-3-sulfate	LPC(18:0/0:0)	-0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	LPC(0:0/18:0)	-0.6503496503496504	0.022034190932365274
taurolithocholicacid-3-sulfate	LPC(15:0/0:0)	-0.7202797202797203	0.008239768712338433
taurolithocholicacid-3-sulfate	LPC(24:2)	0.8881118881118882	1.1413359814618002e-4
taurolithocholicacid-3-sulfate	LPC(20:0/0:0)	0.7132867132867134	0.009201779777634747
taurolithocholicacid-3-sulfate	LPC(14:0)	0.6503496503496504	0.022034190932365274
taurolithocholicacid-3-sulfate	LPC(0:0/18:1)	0.8741258741258742	2.0071307332423152e-4
taurolithocholicacid-3-sulfate	LPC(24:0)	0.6643356643356645	0.018452718028445402
taurolithocholicacid-3-sulfate	LPC(16:3)	-0.9160839160839161	2.8428045348547254e-5
taurolithocholicacid-3-sulfate	LPC(O-24:0)	-0.6993006993006995	0.011374198642690932
taurolithocholicacid-3-sulfate	LPC(O-14:0)	-0.6083916083916084	0.03580599705202927
taurolithocholicacid-3-sulfate	LPC(O-16:0)	-0.8671328671328673	2.5981184986148103e-4
taurolithocholicacid-3-sulfate	LPC(O-18:0)	0.8251748251748252	9.513628555555071e-4
taurolithocholicacid-3-sulfate	LPC(O-20:0)	0.8741258741258742	2.0071307332423152e-4
taurolithocholicacid-3-sulfate	LPC(O-20:2)	-0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	LPC(O-18:1)	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	LPC(O-18:2)	-0.5734265734265734	0.051265589786491525
taurolithocholicacid-3-sulfate	LPC(O-20:3)	-0.9300699300699302	1.1702227928659646e-5
taurolithocholicacid-3-sulfate	LPC(O-16:1)	-0.7762237762237764	0.0029928636801859767
taurolithocholicacid-3-sulfate	LPE(22:4)	0.7132867132867134	0.009201779777634747
taurolithocholicacid-3-sulfate	LPE(15:0)	0.8881118881118882	1.1413359814618002e-4
taurolithocholicacid-3-sulfate	LPE(0:0/20:3)	-0.6923076923076924	0.012593030496094082
taurolithocholicacid-3-sulfate	LPE(18:2/0:0)	0.6223776223776225	0.030675895061640132
taurolithocholicacid-3-sulfate	LPE(16:0/0:0)	-0.6643356643356645	0.018452718028445402
taurolithocholicacid-3-sulfate	LPE(0:0/22:5)	0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	LPE(P-17:0)	-0.6433566433566434	0.024003191200713644
taurolithocholicacid-3-sulfate	LPE(P-18:0)	0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	LPE(P-20:0)	-0.8111888111888113	0.0013633152527271909
taurolithocholicacid-3-sulfate	LPE(P-18:1)	0.7202797202797203	0.008239768712338433
